battleneturl,max_t_value,action_per_sec,played_protoss,played_terran,played_zerg,actions_before_t5,actions_before_t10,actions_before_t30,max_actions_between_t,min_actions_between_t,total_creation_hotkeys_count_per_sec,creation_hotkey_1,creation_hotkey_2,creation_hotkey_3,creation_hotkey_4,creation_hotkey_5,creation_hotkey_6,creation_hotkey_7,creation_hotkey_8,creation_hotkey_9,creation_hotkey_0,total_update_hotkeys_count_per_sec,update_hotkey_1,update_hotkey_2,update_hotkey_3,update_hotkey_4,update_hotkey_5,update_hotkey_6,update_hotkey_7,update_hotkey_8,update_hotkey_9,update_hotkey_0,total_use_hotkeys_count_per_sec,use_hotkey_1,use_hotkey_2,use_hotkey_3,use_hotkey_4,use_hotkey_5,use_hotkey_6,use_hotkey_7,use_hotkey_8,use_hotkey_9,use_hotkey_0,s_per_sec,base_per_sec,mineral_per_sec
http://kr.battle.net/sc2/en/profile/2342794/1/Shine/,1255.0,2.5282868525896416,0,0,1,12,43,146,34,1,0.04780876494023904,0.026294820717131476,0.012749003984063745,0.0031872509960159364,0.0015936254980079682,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3848605577689244,0.4334661354581673,0.13306772908366535,0.022310756972111555,0.03266932270916335,0.7633466135458168,0.0,0.0,0.0,0.0,0.0,0.8844621513944223,0.011155378486055778,0.0
http://kr.battle.net/sc2/en/profile/2343733/1/sOs/,645.0,1.4527131782945737,1,0,0,8,14,45,16,0,0.040310077519379844,0.017054263565891473,0.009302325581395349,0.0015503875968992248,0.0031007751937984496,0.0015503875968992248,0.0031007751937984496,0.0015503875968992248,0.0,0.0015503875968992248,0.0015503875968992248,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.0,0.862015503875969,0.22325581395348837,0.18914728682170542,0.20155038759689922,0.14263565891472868,0.034108527131782945,0.04186046511627907,0.02945736434108527,0.0,0.0,0.0,0.31627906976744186,0.031007751937984496,0.0015503875968992248
http://kr.battle.net/sc2/en/profile/2342794/1/Shine/,645.0,2.5829457364341084,0,0,1,9,39,144,36,1,0.04186046511627907,0.017054263565891473,0.013953488372093023,0.0031007751937984496,0.0,0.006201550387596899,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37984496124031,0.35348837209302325,0.15193798449612403,0.007751937984496124,0.0,0.8527131782945736,0.013953488372093023,0.0,0.0,0.0,0.0,0.937984496124031,0.023255813953488372,0.0
http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/,1175.0,2.8314893617021277,0,1,0,11,44,175,38,0,0.09872340425531916,0.000851063829787234,0.0825531914893617,0.003404255319148936,0.000851063829787234,0.00425531914893617,0.0,0.001702127659574468,0.002553191489361702,0.001702127659574468,0.000851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8161702127659574,0.5770212765957446,0.5821276595744681,0.02553191489361702,0.12936170212765957,0.38382978723404254,0.0,0.02297872340425532,0.06297872340425532,0.03234042553191489,0.0,0.7140425531914893,0.0,0.002553191489361702
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1180.0,2.711016949152542,0,0,1,12,20,72,37,1,0.08898305084745763,0.026271186440677965,0.03135593220338983,0.01864406779661017,0.001694915254237288,0.000847457627118644,0.000847457627118644,0.000847457627118644,0.0,0.0,0.00847457627118644,0.03305084745762712,0.011016949152542373,0.011864406779661017,0.006779661016949152,0.002542372881355932,0.0,0.0,0.0,0.0,0.0,0.000847457627118644,1.1042372881355933,0.2483050847457627,0.1805084745762712,0.1059322033898305,0.4728813559322034,0.07033898305084746,0.015254237288135594,0.003389830508474576,0.0,0.0,0.007627118644067797,1.2728813559322034,0.010169491525423728,0.001694915254237288
http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/,1195.0,2.5832635983263597,0,1,0,7,20,138,39,0,0.0602510460251046,0.0008368200836820083,0.03598326359832636,0.014225941422594143,0.0008368200836820083,0.002510460251046025,0.0008368200836820083,0.0008368200836820083,0.0016736401673640166,0.0016736401673640166,0.0008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79581589958159,0.42845188284518826,0.4225941422594142,0.23514644351464434,0.19246861924686193,0.3079497907949791,0.11380753138075314,0.024267782426778243,0.038493723849372385,0.031799163179916316,0.0008368200836820083,0.5255230125523013,0.0,0.0016736401673640166
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1190.0,2.5974789915966388,0,0,1,10,17,59,27,2,0.09327731092436975,0.024369747899159664,0.030252100840336135,0.02857142857142857,0.0033613445378151263,0.0016806722689075631,0.0008403361344537816,0.0008403361344537816,0.0,0.0,0.0033613445378151263,0.03697478991596639,0.010084033613445379,0.013445378151260505,0.009243697478991597,0.004201680672268907,0.0,0.0,0.0,0.0,0.0,0.0,1.1126050420168068,0.26218487394957984,0.25630252100840334,0.07226890756302522,0.4260504201680672,0.07226890756302522,0.018487394957983194,0.0,0.0,0.0,0.005042016806722689,1.1470588235294117,0.007563025210084034,0.0
http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/,1205.0,2.9244813278008297,0,0,1,13,30,72,30,3,0.07302904564315353,0.0024896265560165973,0.03983402489626556,0.022406639004149378,0.0008298755186721991,0.0016597510373443983,0.0024896265560165973,0.0008298755186721991,0.0,0.0,0.0024896265560165973,0.06307053941908713,0.0,0.05394190871369295,0.008298755186721992,0.0,0.0,0.0008298755186721991,0.0,0.0,0.0,0.0,1.5394190871369295,0.00995850622406639,0.2979253112033195,0.13526970954356846,0.366804979253112,0.4307053941908714,0.24315352697095435,0.015767634854771784,0.0,0.0,0.03983402489626556,1.0365145228215769,0.011618257261410789,0.0008298755186721991
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1210.0,2.677685950413223,0,0,1,12,19,54,36,0,0.10165289256198347,0.04214876033057851,0.043801652892561986,0.00743801652892562,0.003305785123966942,0.0008264462809917355,0.0008264462809917355,0.001652892561983471,0.0,0.0,0.001652892561983471,0.07272727272727272,0.00743801652892562,0.05454545454545454,0.0,0.00743801652892562,0.0,0.0,0.0,0.0,0.0,0.003305785123966942,1.1090909090909091,0.128099173553719,0.2900826446280992,0.1024793388429752,0.45950413223140496,0.09669421487603305,0.014049586776859505,0.00909090909090909,0.0,0.0,0.00909090909090909,1.1710743801652892,0.02231404958677686,0.0008264462809917355
http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/,330.0,2.412121212121212,0,0,1,13,25,74,21,2,0.05454545454545454,0.0,0.01818181818181818,0.024242424242424242,0.0030303030303030303,0.0030303030303030303,0.0030303030303030303,0.0,0.0,0.0,0.0030303030303030303,0.0030303030303030303,0.0,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6848484848484848,0.0,0.07272727272727272,0.26666666666666666,0.3212121212121212,0.7515151515151515,0.2606060606060606,0.0,0.0,0.0,0.012121212121212121,0.4575757575757576,0.012121212121212121,0.0
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,335.0,2.5313432835820895,0,0,1,14,23,99,33,2,0.11940298507462686,0.05970149253731343,0.03880597014925373,0.014925373134328358,0.005970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.01791044776119403,0.0,0.01791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5044776119402985,0.3701492537313433,0.34328358208955223,0.03283582089552239,0.7582089552238805,0.0,0.0,0.0,0.0,0.0,0.0,0.6805970149253732,0.005970149253731343,0.0029850746268656717
http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/,1120.0,2.638392857142857,0,0,1,17,28,76,26,1,0.06875,0.01607142857142857,0.026785714285714284,0.019642857142857142,0.0008928571428571428,0.0008928571428571428,0.0017857142857142857,0.0008928571428571428,0.0,0.0,0.0017857142857142857,0.04196428571428571,0.022321428571428572,0.010714285714285714,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4357142857142857,0.20892857142857144,0.14910714285714285,0.12589285714285714,0.32321428571428573,0.4276785714285714,0.16339285714285715,0.010714285714285714,0.0,0.0,0.026785714285714284,0.8866071428571428,0.005357142857142857,0.0
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1115.0,2.6484304932735427,0,0,1,7,13,68,29,1,0.06457399103139014,0.016143497757847534,0.03228699551569507,0.010762331838565023,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.0017937219730941704,0.0,0.0,0.0008968609865470852,0.06726457399103139,0.036771300448430494,0.023318385650224215,0.0017937219730941704,0.003587443946188341,0.0,0.0,0.0,0.0,0.0,0.0017937219730941704,1.3237668161434977,0.3094170403587444,0.2726457399103139,0.08251121076233184,0.484304932735426,0.13542600896860987,0.017937219730941704,0.006278026905829596,0.0,0.0,0.015246636771300448,0.9766816143497757,0.015246636771300448,0.0008968609865470852
http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/,395.0,3.3772151898734175,0,1,0,6,9,21,38,0,0.09873417721518987,0.005063291139240506,0.07848101265822785,0.0,0.005063291139240506,0.002531645569620253,0.0,0.0,0.002531645569620253,0.002531645569620253,0.002531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382278481012658,0.9468354430379747,0.660759493670886,0.0,0.7493670886075949,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.6962025316455697,0.0,0.0
http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/,395.0,2.6379746835443036,1,0,0,13,16,95,39,0,0.0810126582278481,0.007594936708860759,0.02531645569620253,0.012658227848101266,0.010126582278481013,0.007594936708860759,0.002531645569620253,0.010126582278481013,0.0,0.0,0.005063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6481012658227847,0.8329113924050633,0.35443037974683544,0.11392405063291139,0.04556962025316456,0.05822784810126582,0.11139240506329114,0.05822784810126582,0.0,0.0,0.07341772151898734,0.7012658227848101,0.005063291139240506,0.002531645569620253
http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/,600.0,2.92,1,0,0,8,9,109,36,0,0.08,0.03,0.013333333333333334,0.008333333333333333,0.011666666666666667,0.005,0.0016666666666666668,0.005,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.9533333333333334,0.48,0.07833333333333334,0.018333333333333333,0.041666666666666664,0.135,0.085,0.02666666666666667,0.0,0.10166666666666667,0.7116666666666667,0.006666666666666667,0.0016666666666666668
http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/,1565.0,2.6191693290734825,0,1,0,11,34,145,36,1,0.06645367412140575,0.0006389776357827476,0.04153354632587859,0.017252396166134186,0.0006389776357827476,0.0012779552715654952,0.0006389776357827476,0.0006389776357827476,0.0019169329073482429,0.0012779552715654952,0.0006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7872204472843451,0.3648562300319489,0.4485623003194888,0.28945686900958467,0.18083067092651758,0.3182108626198083,0.09584664536741214,0.02428115015974441,0.042172523961661344,0.023003194888178913,0.0,0.5603833865814697,0.0019169329073482429,0.003194888178913738
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1560.0,2.5615384615384613,0,0,1,11,14,59,26,0,0.07948717948717948,0.022435897435897436,0.021153846153846155,0.025,0.003205128205128205,0.002564102564102564,0.001282051282051282,0.000641025641025641,0.000641025641025641,0.0,0.002564102564102564,0.03782051282051282,0.014743589743589743,0.01217948717948718,0.0057692307692307696,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,1.0602564102564103,0.2724358974358974,0.14871794871794872,0.10256410256410256,0.4378205128205128,0.07884615384615384,0.010897435897435897,0.002564102564102564,0.001282051282051282,0.0,0.005128205128205128,1.1615384615384616,0.021794871794871794,0.000641025641025641
http://kr.battle.net/sc2/en/profile/2343882/1/SuperNova/,1255.0,2.752191235059761,0,1,0,9,39,150,36,2,0.0749003984063745,0.0007968127490039841,0.04063745019920319,0.02151394422310757,0.004780876494023904,0.0007968127490039841,0.0007968127490039841,0.0015936254980079682,0.0015936254980079682,0.0015936254980079682,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7976095617529881,0.4709163346613546,0.4749003984063745,0.11235059760956176,0.38326693227091635,0.1609561752988048,0.08764940239043825,0.02948207171314741,0.04860557768924303,0.02948207171314741,0.0,0.6741035856573705,0.0,0.005577689243027889
http://kr.battle.net/sc2/en/profile/2342343/1/Solar/,1255.0,2.9944223107569723,0,0,1,10,27,82,55,1,0.05338645418326693,0.01752988047808765,0.018326693227091632,0.00796812749003984,0.002390438247011952,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.002390438247011952,0.0,0.002390438247011952,0.05896414342629482,0.013545816733067729,0.0350597609561753,0.0,0.007171314741035857,0.0,0.0,0.0,0.0,0.0,0.0031872509960159364,1.2940239043824702,0.31633466135458166,0.2621513944223108,0.09402390438247012,0.503585657370518,0.08207171314741035,0.01593625498007968,0.00796812749003984,0.0007968127490039841,0.0,0.011155378486055778,1.352191235059761,0.035856573705179286,0.0
http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/,1035.0,2.7594202898550724,0,0,1,13,19,58,26,3,0.07053140096618357,0.0,0.035748792270531404,0.02705314009661836,0.000966183574879227,0.000966183574879227,0.003864734299516908,0.0,0.0,0.0,0.001932367149758454,0.06763285024154589,0.0,0.050241545893719805,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6115942028985508,0.0,0.3545893719806763,0.18454106280193236,0.4270531400966184,0.5227053140096618,0.10531400966183575,0.0,0.0,0.0,0.017391304347826087,0.8028985507246377,0.00676328502415459,0.0
http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/,1035.0,2.5478260869565217,1,0,0,14,38,98,33,0,0.07536231884057971,0.02705314009661836,0.011594202898550725,0.008695652173913044,0.01642512077294686,0.002898550724637681,0.000966183574879227,0.001932367149758454,0.003864734299516908,0.0,0.001932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.710144927536232,0.6502415458937199,0.42995169082125606,0.08792270531400966,0.2541062801932367,0.05217391304347826,0.08405797101449275,0.10048309178743961,0.015458937198067632,0.0,0.035748792270531404,0.5584541062801932,0.003864734299516908,0.0
http://kr.battle.net/sc2/en/profile/2342766/1/ByuL/,685.0,2.7109489051094893,0,0,1,11,24,59,35,0,0.059854014598540145,0.0,0.02335766423357664,0.026277372262773723,0.00145985401459854,0.00145985401459854,0.00291970802919708,0.00145985401459854,0.0,0.0,0.00291970802919708,0.033576642335766425,0.0,0.026277372262773723,0.0072992700729927005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4496350364963504,0.0,0.19708029197080293,0.1386861313868613,0.3781021897810219,0.45985401459854014,0.2291970802919708,0.00145985401459854,0.0,0.0,0.04525547445255475,0.9503649635036496,0.013138686131386862,0.004379562043795621
http://kr.battle.net/sc2/en/profile/2341492/1/PartinG/,685.0,2.9167883211678833,1,0,0,20,30,98,32,0,0.09781021897810219,0.042335766423357665,0.014598540145985401,0.014598540145985401,0.013138686131386862,0.00291970802919708,0.00145985401459854,0.00291970802919708,0.00145985401459854,0.00145985401459854,0.00291970802919708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9211678832116788,0.7941605839416058,0.44525547445255476,0.05547445255474453,0.05401459854014599,0.008759124087591242,0.23503649635036497,0.25985401459854013,0.014598540145985401,0.013138686131386862,0.040875912408759124,0.6861313868613139,0.008759124087591242,0.00291970802919708
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1325.0,1.5237735849056604,1,0,0,7,17,47,21,0,0.08075471698113207,0.019622641509433963,0.03773584905660377,0.00830188679245283,0.004528301886792453,0.004528301886792453,0.0,0.0015094339622641509,0.0,0.0030188679245283017,0.0015094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7984905660377358,0.15773584905660376,0.30566037735849055,0.04830188679245283,0.129811320754717,0.05584905660377359,0.0,0.02490566037735849,0.0,0.06037735849056604,0.015849056603773583,0.3841509433962264,0.06037735849056604,0.0
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1320.0,3.434090909090909,0,0,1,10,23,91,28,2,0.06893939393939394,0.05454545454545454,0.006060606060606061,0.0022727272727272726,0.0015151515151515152,0.0007575757575757576,0.0007575757575757576,0.0007575757575757576,0.0015151515151515152,0.0,0.0007575757575757576,0.017424242424242425,0.014393939393939395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,2.161363636363636,0.5136363636363637,0.17954545454545454,0.020454545454545454,0.03484848484848485,0.6409090909090909,0.6363636363636364,0.06212121212121212,0.00909090909090909,0.0,0.06439393939393939,0.975,0.011363636363636364,0.0
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1285.0,1.6357976653696498,1,0,0,7,9,28,15,0,0.08171206225680934,0.01556420233463035,0.038910505836575876,0.014785992217898832,0.0038910505836575876,0.0031128404669260703,0.0,0.0007782101167315176,0.0,0.0038910505836575876,0.0007782101167315176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035019455252918,0.177431906614786,0.36264591439688715,0.09182879377431907,0.1245136186770428,0.03346303501945525,0.0,0.01634241245136187,0.0,0.07315175097276265,0.024124513618677044,0.39377431906614785,0.05680933852140078,0.0
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1280.0,3.49453125,0,0,1,9,22,103,35,3,0.06328125,0.03984375,0.01484375,0.0015625,0.00234375,0.00078125,0.00078125,0.0015625,0.00078125,0.0,0.00078125,0.0171875,0.0078125,0.00546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,2.15,0.590625,0.2203125,0.00234375,0.03671875,0.63359375,0.553125,0.04375,0.01171875,0.0,0.0578125,1.0453125,0.01796875,0.00078125
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1045.0,1.8497607655502393,1,0,0,8,18,43,18,0,0.08325358851674641,0.014354066985645933,0.05071770334928229,0.007655502392344498,0.0028708133971291866,0.0019138755980861245,0.0,0.0,0.0,0.003827751196172249,0.0019138755980861245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827751196172249,0.18564593301435406,0.38086124401913873,0.06315789473684211,0.21339712918660286,0.07655502392344497,0.0,0.0,0.0,0.06220095693779904,0.0009569377990430622,0.4813397129186603,0.10239234449760766,0.0
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1045.0,3.8784688995215313,0,0,1,9,18,103,31,6,0.0430622009569378,0.023923444976076555,0.00861244019138756,0.003827751196172249,0.0009569377990430622,0.0009569377990430622,0.0019138755980861245,0.0009569377990430622,0.0009569377990430622,0.0,0.0009569377990430622,0.04880382775119617,0.03827751196172249,0.007655502392344498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028708133971291866,2.4066985645933014,0.6822966507177034,0.39425837320574164,0.08803827751196172,0.0019138755980861245,0.5358851674641149,0.539712918660287,0.08038277511961722,0.007655502392344498,0.0,0.07655502392344497,1.1722488038277512,0.007655502392344498,0.0
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1250.0,1.728,1,0,0,7,16,41,20,0,0.0784,0.0176,0.0432,0.0072,0.0032,0.0024,0.0,0.0,0.0,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864,0.1888,0.3824,0.0688,0.1536,0.0512,0.0,0.0,0.0,0.0288,0.0128,0.4672,0.096,0.0
http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/,1250.0,1.5448,1,0,0,9,24,69,21,0,0.048,0.0232,0.0072,0.0016,0.0096,0.0016,0.0008,0.0,0.0016,0.0016,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816,0.232,0.0624,0.0744,0.2368,0.0504,0.0224,0.0,0.016,0.0864,0.2008,0.3104,0.0048,0.0
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1055.0,1.7933649289099527,1,0,0,8,18,51,18,0,0.07962085308056872,0.021800947867298578,0.03886255924170616,0.006635071090047393,0.004739336492890996,0.0037914691943127963,0.0,0.0,0.0,0.002843601895734597,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274881516587677,0.21421800947867298,0.4255924170616114,0.10900473933649289,0.14786729857819905,0.07109004739336493,0.0,0.0,0.0,0.05308056872037915,0.006635071090047393,0.414218009478673,0.07203791469194312,0.0
http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/,1055.0,1.7459715639810427,1,0,0,5,12,34,22,0,0.052132701421800945,0.031279620853080566,0.005687203791469194,0.0018957345971563982,0.005687203791469194,0.0009478672985781991,0.0018957345971563982,0.0,0.0018957345971563982,0.0018957345971563982,0.0009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1516587677725119,0.2976303317535545,0.12322274881516587,0.22559241706161137,0.08530805687203792,0.08151658767772511,0.027488151658767772,0.0,0.022748815165876776,0.0909952606635071,0.1971563981042654,0.32701421800947866,0.014218009478672985,0.0009478672985781991
http://kr.battle.net/sc2/en/profile/2343012/1/Maru/,975.0,2.7343589743589742,0,1,0,7,12,31,34,0,0.031794871794871796,0.01641025641025641,0.0010256410256410256,0.003076923076923077,0.0041025641025641026,0.003076923076923077,0.0010256410256410256,0.0010256410256410256,0.0020512820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8358974358974358,0.4328205128205128,0.06871794871794872,0.6533333333333333,0.5353846153846153,0.12923076923076923,0.011282051282051283,0.005128205128205128,0.0,0.0,0.0,0.6605128205128206,0.0010256410256410256,0.005128205128205128
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,975.0,3.9856410256410255,0,0,1,6,19,86,51,6,0.036923076923076927,0.010256410256410256,0.01641025641025641,0.003076923076923077,0.0010256410256410256,0.0020512820512820513,0.0010256410256410256,0.0010256410256410256,0.0010256410256410256,0.0,0.0010256410256410256,0.055384615384615386,0.017435897435897435,0.02564102564102564,0.008205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0041025641025641026,2.3374358974358973,0.5907692307692308,0.39076923076923076,0.1076923076923077,0.011282051282051283,0.5435897435897435,0.5692307692307692,0.036923076923076927,0.006153846153846154,0.0,0.08102564102564103,1.3405128205128205,0.015384615384615385,0.0
http://kr.battle.net/sc2/en/profile/2343012/1/Maru/,1260.0,2.5293650793650793,0,1,0,8,15,28,36,0,0.03968253968253968,0.02619047619047619,0.003968253968253968,0.002380952380952381,0.0031746031746031746,0.0007936507936507937,0.0007936507936507937,0.0007936507936507937,0.0015873015873015873,0.0,0.0,0.0007936507936507937,0.0,0.0,0.0007936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761904761904761,0.515079365079365,0.025396825396825397,0.4865079365079365,0.39126984126984127,0.11825396825396825,0.027777777777777776,0.011904761904761904,0.0,0.0,0.0,0.7087301587301588,0.0,0.003968253968253968
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1260.0,3.9404761904761907,0,0,1,8,16,91,42,7,0.05634920634920635,0.016666666666666666,0.026984126984126985,0.004761904761904762,0.0015873015873015873,0.0015873015873015873,0.0007936507936507937,0.0007936507936507937,0.002380952380952381,0.0,0.0007936507936507937,0.06428571428571428,0.014285714285714285,0.031746031746031744,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.006349206349206349,2.1857142857142855,0.5571428571428572,0.38333333333333336,0.1626984126984127,0.016666666666666666,0.4603174603174603,0.46904761904761905,0.04365079365079365,0.002380952380952381,0.0,0.09047619047619047,1.4206349206349207,0.013492063492063493,0.0
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1285.0,1.8389105058365758,1,0,0,8,14,42,20,0,0.10505836575875487,0.017120622568093387,0.06848249027237355,0.008560311284046693,0.0038910505836575876,0.0023346303501945525,0.0,0.0007782101167315176,0.0,0.0031128404669260703,0.0007782101167315176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930739299610895,0.18443579766536966,0.3540856031128405,0.027237354085603113,0.17898832684824903,0.08326848249027237,0.0,0.030350194552529183,0.0,0.06536964980544747,0.007003891050583658,0.5175097276264592,0.08482490272373541,0.0007782101167315176
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1285.0,3.9447470817120625,0,0,1,9,31,95,36,6,0.0622568093385214,0.04357976653696498,0.012451361867704281,0.0023346303501945525,0.0,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0,0.0007782101167315176,0.06614785992217899,0.054474708171206226,0.008560311284046693,0.0007782101167315176,0.0,0.0,0.0,0.0,0.0,0.0,0.0023346303501945525,2.311284046692607,0.5657587548638132,0.267704280155642,0.0178988326848249,0.0,0.6575875486381323,0.6498054474708171,0.06303501945525292,0.0178988326848249,0.0,0.0715953307392996,1.2910505836575876,0.014007782101167316,0.0
http://kr.battle.net/sc2/en/profile/2348639/1/ParalyzE/,1125.0,1.9013333333333333,1,0,0,8,18,52,19,0,0.07822222222222222,0.013333333333333334,0.03911111111111111,0.011555555555555555,0.005333333333333333,0.0026666666666666666,0.0,0.0017777777777777779,0.0,0.0035555555555555557,0.0008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1084444444444443,0.24711111111111111,0.3937777777777778,0.14666666666666667,0.11288888888888889,0.064,0.0,0.04088888888888889,0.0,0.09422222222222222,0.008888888888888889,0.4266666666666667,0.08711111111111111,0.0008888888888888889
http://kr.battle.net/sc2/en/profile/2333068/1/DRG/,1130.0,3.9123893805309735,0,0,1,10,17,102,34,0,0.034513274336283185,0.017699115044247787,0.007079646017699115,0.0017699115044247787,0.0017699115044247787,0.002654867256637168,0.0008849557522123894,0.0008849557522123894,0.0008849557522123894,0.0,0.0008849557522123894,0.03185840707964602,0.020353982300884955,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002654867256637168,2.538938053097345,0.6522123893805309,0.3902654867256637,0.15132743362831858,0.02654867256637168,0.6097345132743363,0.6035398230088496,0.05663716814159292,0.010619469026548672,0.0,0.03805309734513274,1.0946902654867257,0.012389380530973451,0.0
http://kr.battle.net/sc2/en/profile/2344428/1/MyuNgSiK/,895.0,1.6960893854748604,1,0,0,8,11,49,29,0,0.05027932960893855,0.00782122905027933,0.0022346368715083797,0.0022346368715083797,0.02569832402234637,0.0022346368715083797,0.004469273743016759,0.0,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1452513966480447,0.12513966480446928,0.1787709497206704,0.13743016759776536,0.21452513966480447,0.01675977653631285,0.06256983240223464,0.0,0.02011173184357542,0.1329608938547486,0.2569832402234637,0.2927374301675978,0.0067039106145251395,0.0011173184357541898
